diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,NofGenes,NofPmids
C0014859,"Esophageal Neoplasms",group,C06;C04,"Neoplastic Process",1254,1700
C0014863,"Esophageal spasm",disease,C06,"Disease or Syndrome",6,4
C0014866,"Esophageal Stenosis",disease,C06,"Disease or Syndrome",17,4
C0014867,"Esophageal Varices",disease,C06,"Disease or Syndrome",56,34
C0014868,Esophagitis,disease,C06,"Disease or Syndrome",105,63
C0014869,"Peptic Esophagitis",disease,C06,"Disease or Syndrome",85,67
C0014877,Esotropia,disease,C11;C10,"Disease or Syndrome",121,8
C0015190,"Euthyroid Sick Syndromes",disease,C19,"Disease or Syndrome",9,8
C0015230,Exanthema,phenotype,C17,"Sign or Symptom",251,214
C0015231,"Exanthema Subitum",disease,C01;C17,"Disease or Syndrome",1,1
C0015263,"Bronchospasm, Exercise-Induced",disease,C08;C20,"Disease or Syndrome",1,1
C0015269,Exhibitionism,phenotype,F03,"Mental or Behavioral Dysfunction",4,1
C0015300,Exophthalmos,disease,C11,"Disease or Syndrome",225,26
C0015302,"External exotoses",disease,C05,"Disease or Syndrome",109,106
C0015306,"Hereditary Multiple Exostoses",disease,C16;C04;C05,"Congenital Abnormality",32,156
C0015310,Exotropia,disease,C11;C10,"Disease or Syndrome",78,10
C0015338,Exstrophy,disease,C16,"Congenital Abnormality",1,1
C0015366,"Extramedullary hematopoiesis of spleen",disease,C15,"Disease or Syndrome",3,2
C0015371,"Extrapyramidal Disorders",group,C10,"Disease or Syndrome",27,25
C0015378,"Extravasation of Contrast Media",phenotype,C23;C26,"Pathologic Function",6,5
C0015382,"Extraversion (Psychology)",phenotype,F01,"Mental Process",3,1
C0015393,"Eye Abnormalities",group,C16;C11,"Congenital Abnormality",55,84
C0015396,"Eye Color",phenotype,NULL,"Organism Attribute",13,9
C0015397,"Disorder of eye",group,C11,"Disease or Syndrome",400,280
C0015398,"Eye Diseases, Hereditary",group,C16;C11,"Disease or Syndrome",9,7
C0015403,"Eye Infection",group,C01;C11,"Disease or Syndrome",24,20
C0015404,"Eye Infections, Bacterial",group,C01;C11,"Disease or Syndrome",2,1
C0015405,"Fungal eye infections",group,C01;C11,"Disease or Syndrome",2,1
C0015411,"Eye Manifestations",phenotype,C23;C11,"Sign or Symptom",7,7
C0015414,"Eye Neoplasms",group,C04;C11,"Neoplastic Process",24,15
C0015423,"Eyelid Diseases",group,C11,"Disease or Syndrome",2,1
C0015424,"Eyelid Neoplasms",group,C04;C11,"Neoplastic Process",4,1
C0015456,"Facial Dermatoses",disease,C17,"Disease or Syndrome",1,1
C0015458,"Facial Hemiatrophy",disease,C10;C07,"Disease or Syndrome",4,4
C0015461,"Facial Neoplasms",group,C04,"Neoplastic Process",1,1
C0015464,"Facial Nerve Diseases",group,C10;C07,"Disease or Syndrome",1,1
C0015468,"Facial Pain",phenotype,C23,"Sign or Symptom",7,6
C0015469,"Facial paralysis",disease,C23;C10;C07,"Disease or Syndrome",182,17
C0015499,"Hereditary Factor V Deficiency",disease,C16;C15,"Disease or Syndrome",7,24
C0015503,"Factor VII Deficiency",disease,C16;C15,"Disease or Syndrome",10,64
C0015519,"Factor X Deficiency",disease,C16;C15,"Disease or Syndrome",5,49
C0015523,"Hereditary Factor XI Deficiency",disease,C16;C15,"Disease or Syndrome",7,92
C0015526,"Factor XII Deficiency",disease,C16;C15,"Disease or Syndrome",14,36
C0015530,"Hereditary Factor XIII Deficiency",disease,C16;C15,"Disease or Syndrome",10,20
C0015544,"Failure to Thrive",disease,C23,"Disease or Syndrome",842,242
C0015558,"Fallopian Tube Neoplasms",group,C04;C13,"Neoplastic Process",2,2
C0015624,"Fanconi Syndrome",disease,C16;C13;C12,"Disease or Syndrome",26,42
C0015625,"Fanconi Anemia",disease,C16;C18;C15,"Disease or Syndrome",394,902
C0015634,"Farmer's Lung",disease,C08;C20;C24,"Disease or Syndrome",4,3
C0015644,"Muscular fasciculation",phenotype,C23;C10,"Sign or Symptom",99,42
C0015645,Fasciitis,disease,C05,"Disease or Syndrome",4,3
C0015652,Fascioliasis,disease,C06;C01,"Disease or Syndrome",24,21
C0015672,Fatigue,phenotype,C23,"Sign or Symptom",760,519
C0015674,"Chronic Fatigue Syndrome",disease,C01;C05;C10,"Disease or Syndrome",118,106
C0015695,"Fatty Liver",disease,C06,"Disease or Syndrome",875,1330
C0015696,"Fatty Liver, Alcoholic",disease,C06;C25,"Disease or Syndrome",94,105
C0015697,"Arterial Fatty Streak",phenotype,C23,"Acquired Abnormality",5,13
C0015702,Favism,disease,C16;C25;C15,"Disease or Syndrome",11,29
C0015704,"Favre-Racouchot Syndrome",disease,C17,"Disease or Syndrome",2,2
C0015708,"Fazio-Londe Syndrome",disease,C10,"Disease or Syndrome",1,2
C0015732,"Fecal Incontinence",disease,C06,"Disease or Syndrome",60,11
C0015745,"Feeding behaviors",phenotype,F01,"Organism Function",3,1
C0015773,"Felty Syndrome",disease,C17;C05;C20,"Disease or Syndrome",13,14
C0015814,"Femur Head Necrosis",disease,C23;C05,"Disease or Syndrome",8,5
C0015826,"Fenestration (morphologic abnormality)",disease,NULL,"Acquired Abnormality",43,40
C0015923,"Fetal Alcohol Syndrome",disease,C16;C13;C25,"Disease or Syndrome",89,90
C0015929,"Fetal Diseases",group,C16;C13,"Disease or Syndrome",11,10
C0015930,"Fetal Distress",disease,C23,"Pathologic Function",44,6
C0015934,"Fetal Growth Retardation",phenotype,C23;C16;C13,"Disease or Syndrome",1037,710
C0015938,"Fetal Macrosomia",disease,C23;C16;C13;C19,Finding,2,2
C0015944,"Fetal Membranes, Premature Rupture",phenotype,C13,"Pathologic Function",22,4
C0015951,"Fetal Resorption",disease,C23;C13,"Disease or Syndrome",8,6
C0015967,Fever,phenotype,C23,"Sign or Symptom",1021,1303
C0015974,"Periodic fever",disease,NULL,"Disease or Syndrome",19,19
C0016024,Fibroadenosis,disease,C04,"Neoplastic Process",3,2
C0016033,"Nonproliferative fibrocystic disease",disease,NULL,"Disease or Syndrome",6,5
C0016034,"Breast Fibrocystic Disease",disease,C17,"Disease or Syndrome",114,95
C0016037,"Fibrodysplasia Ossificans Progressiva",disease,C05,"Disease or Syndrome",58,131
C0016038,Fibroelastosis,disease,C14,"Disease or Syndrome",7,3
C0016045,fibroma,disease,C04,"Neoplastic Process",30,25
C0016048,Fibromatosis,disease,C04,"Neoplastic Process",22,35
C0016049,"Fibromatosis, Gingival",disease,C16;C07,"Anatomical Abnormality",20,10
C0016052,"Fibromuscular Dysplasia",disease,C14,"Disease or Syndrome",47,49
C0016053,Fibromyalgia,disease,C05;C10,"Disease or Syndrome",143,176
C0016057,Fibrosarcoma,disease,C04,"Neoplastic Process",413,467
C0016059,Fibrosis,phenotype,C23,"Pathologic Function",184,223
C0016063,"Osteitis Fibrosa Disseminata",disease,C05,"Disease or Syndrome",19,21
C0016064,"Fibrous Dysplasia, Monostotic",disease,C05,"Disease or Syndrome",1,2
C0016065,"Polyostotic fibrous dysplasia",disease,C05,"Congenital Abnormality",18,20
C0016085,Filariasis,disease,C01,"Disease or Syndrome",32,27
C0016167,"Anal Fissure",disease,C06,"Disease or Syndrome",1,1
C0016169,"pathologic fistula",phenotype,C23,"Anatomical Abnormality",71,72
C0016199,"Flank Pain",phenotype,C23,"Sign or Symptom",6,1
C0016202,Flatfoot,phenotype,C16;C05,"Anatomical Abnormality",285,11
C0016204,Flatulence,phenotype,C23,"Sign or Symptom",11,11
C0016242,"Vitreous floaters",phenotype,NULL,Finding,4,0
C0016325,"Fluoride Poisoning",disease,C25,"Injury or Poisoning",6,4
C0016382,Flushing,phenotype,C23,"Sign or Symptom",83,102
C0016395,"Focal Dermal Hypoplasia",disease,C16;C17;C05,"Disease or Syndrome",5,33
C0016397,"Focal Infection",disease,C01,"Disease or Syndrome",11,7
C0016399,"Epilepsy, Partial, Motor",disease,C10,"Disease or Syndrome",3,1
C0016412,"Folic Acid Deficiency",disease,C18,"Disease or Syndrome",70,88
C0016427,"Follicular cyst",disease,C04,"Acquired Abnormality",4,4
C0016436,Folliculitis,disease,C17,"Disease or Syndrome",9,5
C0016470,"Food Allergy",phenotype,C20,"Pathologic Function",9,8
C0016479,"Food Poisoning",disease,C25,"Injury or Poisoning",1,1
C0016506,"Foot Deformities",group,C05,"Anatomical Abnormality",66,15
C0016508,"Congenital Foot Deformity",disease,C16;C05,"Congenital Abnormality",18,22
C0016510,"Foot Diseases",group,C17;C05,"Disease or Syndrome",8,2
C0016512,"Foot pain",phenotype,C23,"Sign or Symptom",1,0
C0016514,"Foot-and-Mouth Disease",group,C01;C22,"Disease or Syndrome",56,53
C0016522,"Foramen Ovale, Patent",disease,C16;C14,"Congenital Abnormality",73,41
C0016529,"Forced expiratory volume function",phenotype,NULL,"Organ or Tissue Function",272,16
C0016579,Formication,phenotype,C23;C10,Finding,2,2
C0016629,Fowlpox,disease,C01;C22,"Disease or Syndrome",24,22
C0016663,"Pathological fracture",phenotype,C26,"Pathologic Function",35,2
C0016667,"Fragile X Syndrome",disease,C16;C10,"Disease or Syndrome",194,824
C0016689,Freckles,phenotype,C17,Finding,45,3
C0016696,Freemartin,disease,C16;C13;C12;C19,"Disease or Syndrome",2,2
C0016697,Freemartinism,disease,C16;C13;C12;C19;C22,"Disease or Syndrome",1,1
C0016719,"Friedreich Ataxia",disease,C16;C18;C10,"Disease or Syndrome",88,371
C0016722,Frigidity,disease,F03,"Mental or Behavioral Dysfunction",6,6
C0016724,"Froehlich's Syndrome",disease,C10,"Disease or Syndrome",1,4
C0016751,"Hereditary fructose intolerance syndrome",disease,C16;C18,"Disease or Syndrome",6,59
C0016756,"Fructose-1,6-Diphosphatase Deficiency",disease,C16;C18,"Disease or Syndrome",2,12
C0016781,"Fuchs Endothelial Dystrophy",disease,C16;C11,"Disease or Syndrome",94,125
C0016782,"Fuchs' heterochromic cyclitis",disease,C11,"Disease or Syndrome",12,7
C0016788,"Fucosidase Deficiency Disease",disease,C16;C18;C10,"Disease or Syndrome",3,24
C0016807,"Functional disorder of intestine",disease,C06,"Disease or Syndrome",4,1
C0016842,"Congenital pectus excavatum",disease,C16;C05,"Congenital Abnormality",272,11
C0016867,Furunculosis,disease,C01;C17;C22,"Disease or Syndrome",7,4
C0016873,"Fused Teeth",disease,C16;C07,"Congenital Abnormality",4,0
C0016952,Galactosemias,disease,C16;C18;C10,"Disease or Syndrome",29,98
C0016977,"Gall Bladder Diseases",group,C06,"Disease or Syndrome",42,38
C0016978,"gallbladder neoplasm",disease,C06;C04,"Neoplastic Process",51,39
C0016995,Gambling,phenotype,F03;F01,"Individual Behavior",1,1
C0017075,Ganglioneuroma,disease,C04,"Neoplastic Process",88,68
C0017083,Gangliosidoses,disease,C16;C18;C10,"Disease or Syndrome",6,14
C0017086,Gangrene,disease,C23,"Disease or Syndrome",69,15
C0017097,"Gardner Syndrome",disease,C16;C06;C04,"Disease or Syndrome",29,38
C0017105,"Gas Gangrene",disease,C01,"Disease or Syndrome",3,4
C0017128,"Gastric Fistula",disease,C23;C06,"Anatomical Abnormality",1,1
C0017145,"Gastric Varix",disease,C06,"Disease or Syndrome",5,5
C0017150,Gastrinoma,disease,C06;C04;C19,"Neoplastic Process",49,71
C0017152,Gastritis,disease,C06,"Disease or Syndrome",292,340
C0017154,"Gastritis, Atrophic",disease,C06,"Disease or Syndrome",203,190
C0017155,"Gastritis, Hypertrophic",disease,C06,"Disease or Syndrome",8,9
C0017160,Gastroenteritis,disease,C06,"Disease or Syndrome",94,75
C0017162,"Gastroenteritis, Transmissible, of Swine",disease,C01;C22,"Disease or Syndrome",1,1
C0017168,"Gastroesophageal reflux disease",disease,C06,"Disease or Syndrome",446,214
C0017178,"Gastrointestinal Diseases",group,C06,"Disease or Syndrome",144,135
C0017181,"Gastrointestinal Hemorrhage",phenotype,C23;C06,"Pathologic Function",122,9
C0017185,"Gastrointestinal Neoplasms",group,C06;C04,"Neoplastic Process",182,150
C0017205,"Gaucher Disease",disease,C16;C18;C10,"Disease or Syndrome",143,450
C0017250,"Psychosexual identity disorder",group,F03;F01,"Mental or Behavioral Dysfunction",5,2
C0017332,"Generalized Nonconvulsive Seizure Disorder",disease,C10,"Disease or Syndrome",4,4
C0017409,"Herpes Zoster Oticus",disease,C01;C10;C07;C09,"Disease or Syndrome",1,1
C0017411,"Female Genital Diseases",group,C13,"Disease or Syndrome",21,17
C0017412,"Genital Diseases, Male",group,C12,"Disease or Syndrome",1,1
C0017416,"Genital Neoplasms, Female",group,C04;C13,"Neoplastic Process",12,8
C0017494,"Gerstmann Syndrome",disease,C23;C10;F01,"Mental or Behavioral Dysfunction",1,1
C0017495,"Gerstmann-Straussler-Scheinker Disease",disease,C16;C01;C10,"Disease or Syndrome",56,192
C0017525,"Giant Cell Tumors",group,C04,"Neoplastic Process",76,80
C0017531,"Angiolymphoid hyperplasia",disease,C20;C15,"Disease or Syndrome",22,42
C0017536,Giardiasis,disease,C06;C01,"Disease or Syndrome",48,65
C0017547,Gigantism,disease,C05;C19,"Disease or Syndrome",16,28
C0017551,"Gilbert Disease (disorder)",disease,C16;C18,"Disease or Syndrome",40,140
C0017563,"Gingival Diseases",group,C07,"Disease or Syndrome",4,3
C0017565,"Gingival Hemorrhage",phenotype,C23;C07,"Pathologic Function",50,1
C0017566,"Gingival Hyperplasia",phenotype,C07,"Pathologic Function",2,2
C0017567,"Gingival Hypertrophy",disease,C07,"Disease or Syndrome",7,8
C0017570,"Gingival Neoplasms",group,C04;C07,"Neoplastic Process",1,1
C0017572,"Gingival Recession",disease,C07,"Disease or Syndrome",14,9
C0017574,Gingivitis,disease,C01;C07,"Disease or Syndrome",152,102
C0017575,"Necrotizing Ulcerative Gingivitis",disease,C01;C07,"Disease or Syndrome",1,1
C0017577,"Chronic desquamative gingivitis",disease,C07,"Disease or Syndrome",2,2
C0017601,Glaucoma,disease,C11,"Disease or Syndrome",770,893
C0017605,"Angle Closure Glaucoma",disease,C11,"Disease or Syndrome",94,89
C0017606,"Primary angle-closure glaucoma",disease,C11,"Disease or Syndrome",87,71
C0017609,"Glaucoma, Neovascular",disease,C11,"Disease or Syndrome",23,18
C0017612,"Glaucoma, Open-Angle",disease,C11,"Disease or Syndrome",130,213
C0017614,"Glaucoma, Suspect",disease,C11,"Disease or Syndrome",6,8
C0017636,Glioblastoma,disease,C04,"Neoplastic Process",3177,7045
C0017638,Glioma,disease,C04,"Neoplastic Process",3097,6158
C0017639,Gliosis,phenotype,C23,"Pathologic Function",102,22
C0017650,"Globus Hystericus",phenotype,F03,"Sign or Symptom",3,2
C0017653,"Glomus Tumor",disease,C04,"Neoplastic Process",18,14
C0017654,"Glomerular Filtration Rate",phenotype,NULL,"Diagnostic Procedure",399,17
C0017657,"Glomerulitis (disorder)",disease,C23;C13;C12,"Disease or Syndrome",8,7
C0017658,Glomerulonephritis,disease,C13;C12,"Disease or Syndrome",391,467
C0017661,"IGA Glomerulonephritis",disease,C13;C12;C20,"Disease or Syndrome",456,684
C0017662,"Glomerulonephritis, Membranoproliferative",disease,C13;C12;C20,"Disease or Syndrome",57,76
C0017665,"Membranous glomerulonephritis",disease,C13;C12;C20,"Disease or Syndrome",197,277
C0017667,"Nodular glomerulosclerosis",disease,C13;C12;C19,"Disease or Syndrome",59,61
C0017668,"Focal glomerulosclerosis",disease,C13;C12,"Disease or Syndrome",281,444
C0017671,"Glomus Jugulare Tumor",disease,C04,"Neoplastic Process",5,2
C0017672,Glossalgia,phenotype,C23;C07,"Sign or Symptom",11,4
C0017675,Glossitis,disease,C07,"Disease or Syndrome",7,1
C0017677,"Glossitis, Benign Migratory",disease,C07,"Disease or Syndrome",53,26
C0017689,Glucagonoma,disease,C06;C04;C19,"Neoplastic Process",23,22
C0017741,"Glucose tolerance test",phenotype,NULL,"Laboratory Procedure",17,5
C0017919,"Glycogen Storage Disease",group,C16;C18,"Disease or Syndrome",63,185
C0017920,"Glycogen Storage Disease Type I",disease,C16;C18,"Disease or Syndrome",24,94
C0017921,"Glycogen storage disease type II",disease,C16;C18;C10,"Disease or Syndrome",194,657
C0017922,"Glycogen Storage Disease Type III",disease,C16;C18,"Disease or Syndrome",8,87
C0017923,"Glycogen Storage Disease Type IV",disease,C16;C18,"Disease or Syndrome",10,57
C0017924,"Glycogen Storage Disease Type V",disease,C16;C18,"Disease or Syndrome",22,107
C0017925,"Glycogen Storage Disease Type VI",disease,C16;C18,"Disease or Syndrome",15,20
C0017926,"Glycogen Storage Disease Type VII",disease,C16;C18;C05;C10,"Disease or Syndrome",9,20
C0017927,"Glycogen Storage Disease Type VIII",disease,C16;C18,"Disease or Syndrome",7,3
C0017979,Glycosuria,phenotype,C18;C13;C12,Finding,53,1
C0017980,"Glycosuria, Renal",disease,C16;C18;C13;C12,"Disease or Syndrome",11,20
C0018013,Gnathostomiasis,disease,C01,"Disease or Syndrome",5,5
C0018021,Goiter,phenotype,C19,"Disease or Syndrome",142,180
C0018022,"Endemic goiter",disease,C19,"Disease or Syndrome",3,8
C0018023,"Nodular Goiter",disease,C19,"Disease or Syndrome",55,34
C0018036,"Hypertension, Goldblatt",disease,C13;C12;C14,"Disease or Syndrome",4,4
C0018050,"Gonadal Disorders",group,C19,"Disease or Syndrome",6,7
C0018051,"Gonadal Dysgenesis",disease,C16;C13;C12;C19,"Congenital Abnormality",53,76
C0018054,"Gonadal Dysgenesis, 46,XY",disease,C16;C13;C12;C19,"Disease or Syndrome",29,56
C0018055,"Gonadal Dysgenesis, Mixed",disease,C16;C13;C12;C19,"Disease or Syndrome",11,12
C0018078,"Gonococcal urethritis",disease,C13;C01;C12,"Disease or Syndrome",3,2
C0018081,Gonorrhea,disease,C13;C01;C12,"Disease or Syndrome",261,246
C0018099,Gout,disease,C16;C18;C05,"Disease or Syndrome",205,57
C0018121,"Gradenigo Syndrome",disease,C01;C05;C09,"Disease or Syndrome",1,1
C0018128,"Graft Occlusion, Vascular",phenotype,C23,"Pathologic Function",2,5
C0018129,"Graft Rejection",phenotype,NULL,"Organ or Tissue Function",47,48
C0018133,"Graft-vs-Host Disease",disease,C20,"Disease or Syndrome",447,633
C0018179,"Granular Dystrophy, Corneal",disease,C16;C11,"Disease or Syndrome",8,31
C0018188,Granuloma,phenotype,C23;C15,"Pathologic Function",24,15
C0018193,"Granuloma, Foreign-Body",phenotype,C23;C26,"Pathologic Function",1,1
C0018194,"Giant Cell Granuloma",phenotype,C23;C05;C07,"Pathologic Function",4,4
C0018196,"Granuloma, Laryngeal",phenotype,C23;C08;C09,"Disease or Syndrome",1,1
C0018197,"Granuloma, Lethal Midline",disease,C08;C09,"Neoplastic Process",1,3
C0018199,"Granuloma, Plasma Cell",phenotype,C23,"Pathologic Function",2,3
C0018200,"Granuloma, Respiratory Tract",phenotype,C23;C08,"Pathologic Function",4,4
C0018202,"Granulomatous Angiitis",disease,C20;C10;C14,"Disease or Syndrome",6,5
C0018203,"Chronic granulomatous disease",group,C16;C20;C15,"Disease or Syndrome",105,382
C0018204,"Granulomatous prostatitis",disease,C12,"Disease or Syndrome",4,5
C0018206,"granulosa cell tumor",disease,C04;C13;C19,"Neoplastic Process",88,118
C0018213,"Graves Disease",disease,C11;C20;C19,"Disease or Syndrome",585,1046
C0018245,"Groenouw's Dystrophies",disease,C16;C11,"Disease or Syndrome",3,2
C0018273,"Growth Disorders",group,C23,"Pathologic Function",39,45
C0018378,"Guillain-Barre Syndrome",disease,C20;C10,"Disease or Syndrome",163,153
C0018413,Gynandroblastoma,disease,C04,"Neoplastic Process",3,7
C0018418,Gynecomastia,disease,C17,"Disease or Syndrome",121,42
C0018425,"Gyrate Atrophy",disease,C16;C11,"Disease or Syndrome",8,53
C0018482,"Haemophilus Infections",group,C01,"Disease or Syndrome",8,5
C0018498,"Hair Color",phenotype,NULL,"Organism Attribute",130,7
C0018500,"Hair Diseases",group,C17,"Disease or Syndrome",17,17
C0018520,Halitosis,phenotype,C23,"Sign or Symptom",48,2
C0018522,"Hallermann's Syndrome",disease,C16;C05,"Disease or Syndrome",13,16
C0018523,"Hallervorden-Spatz Syndrome",disease,C16;C10,"Disease or Syndrome",22,106
C0018524,Hallucinations,disease,C23;C10;F01,"Mental or Behavioral Dysfunction",178,76
C0018536,"Hallux Valgus",disease,C05,"Anatomical Abnormality",61,14
C0018552,Hamartoma,disease,C04,"Neoplastic Process",91,169
C0018553,"Hamartoma Syndrome, Multiple",disease,C16;C04,"Neoplastic Process",270,528
C0018564,"Hand deformities",group,C05,"Anatomical Abnormality",60,15
C0018566,"Congenital Hand Deformities",group,C16;C05,"Congenital Abnormality",15,13
C0018572,"Hand, Foot and Mouth Disease",disease,C01,"Disease or Syndrome",63,63
C0018598,"Melanoma, Harding-Passey",disease,C04,"Neoplastic Process; Experimental Model of Disease",7,5
C0018609,"Hartnup Disease",disease,C16;C18;C13;C12;C10,"Disease or Syndrome",12,24
